@relation gps_data_extended-weka.filters.unsupervised.attribute.Remove-V-R3-last-weka.filters.unsupervised.instance.Resample-S1-Z100.0

@attribute day numeric
@attribute min numeric
@attribute speed numeric
@attribute area numeric
@attribute movement_time numeric
@attribute movement_ratio numeric
@attribute distance numeric

@data
183,228,0.147309,1956.551483,1.099976,0.408478,169.650469
79,778,0.084853,262.233967,0.449981,0.506094,109.362344
191,855,0.420238,8.782456,10.29276,0.712233,14.451389
182,646,0.439773,9.585377,5.295041,0.813795,13.013198
201,1122,0.060828,9497.876438,0.26133,0.03528,1274.061971
75,741,0.083666,57601.33925,3.95936,0.79665,904.54196
181,418,0.134907,1294.879293,0.561783,0.194537,184.819078
62,562,0.303315,51933.624224,2.071216,0.817463,694.237109
217,1171,0.037417,78760.399675,6.970668,0.88455,1434.244431
185,565,0.114455,91.535626,6.307548,0.242164,52.093259
187,617,0.054772,4082.410521,7.010317,0.775589,614.631722
76,430,0.502295,53712.727534,2.399294,0.665124,771.959621
207,1268,0.064031,130882.862479,10.3189,0.968055,1940.013617
184,902,0.173205,203.569196,0.404364,0.494882,58.013514
209,382,0.017321,2936.793121,0.201659,0.081254,451.695773
183,435,0.350143,8.02321,0.127566,0.396257,19.959554
220,460,0.262869,1051803.899843,20.01819,0.779732,4698.189287
193,482,0.144568,95982.318618,22.26503,0.952254,1449.647582
187,637,0.247184,1052.138556,7.714327,0.945953,538.235353
81,354,0.028284,165467.813858,2.660109,0.221177,2188.921311
209,1020,0.953992,1414.672896,0.203471,0.223992,165.326267
220,205,0.060828,4941.832784,0.224774,0.092557,441.987008
186,792,0.152971,9.805686,3.158425,0.712086,8.87091
186,690,0.111803,0.240449,0.164131,0.101751,3.226131
215,1124,0,441.665133,0.162718,0.389062,76.118096
201,835,0.144914,796.812091,0.712773,0.303204,143.399205
192,1267,0.53301,1194.718846,0.490665,0.113882,267.128507
187,464,0.172337,26.900317,0.051094,0.09893,32.020966
182,619,0.516624,32.384121,1.791973,0.137047,26.15131
196,532,0.267208,3232.404907,1.150389,0.234147,304.612402
57,62,0.10198,5958.157293,2.042049,0.792707,945.408905
188,751,0.107703,0.177593,0.25311,0.225307,2.246798
74,472,0.222261,11466.574569,2.88164,0.821617,641.83243
188,151,0.024495,1791.482493,0.876391,0.254459,223.869067
184,269,0.451221,1444.505653,2.115077,0.565563,231.866079
196,617,0.247184,25.211642,9.353484,0.688878,13.57785
209,318,0.465296,4773.324311,0.522876,0.234899,405.12491
182,611,0.104881,3.456865,1.654336,0.108086,15.305796
195,864,0.041231,9159.385751,5.424372,0.917555,372.441233
207,287,0.041231,14958.1137,0.464647,0.120861,695.846886
223,46,0.10198,32476.268081,3.481268,0.840036,758.386813
186,696,0.38092,4.181155,1.133847,0.288217,7.868019
182,1253,0.279464,2874.714619,0.307132,0.061567,304.30421
200,865,0.275862,1067.669658,0.263538,0.095161,171.702845
190,509,0.094868,2.066575,0.437434,0.092677,9.439974
188,1348,0,55.43232,0.075486,0.597738,22.857619
201,50,0.044721,1570.154459,1.219428,0.646015,115.144504
221,77,0,24241.986529,5.06197,0.983819,936.430516
184,565,0.243721,9.074072,13.09676,0.886712,14.770022
197,750,0.180555,0.639645,0.171013,0.178669,3.828579
219,1414,0.053852,46.613447,0.11127,0.70707,28.798361
186,748,0.322645,7144.379882,5.205435,0.882113,359.966908
184,895,0.083066,1104.138059,0.78407,0.448177,106.717397
201,225,0.221133,301.106715,0.006017,0.004252,90.570729
191,90,0.119164,946.410694,1.499531,0.858892,109.991035
214,1330,0.764788,230463.344129,4.954916,0.643946,1400.418827
67,1065,0.082462,273300.716963,0.952243,0.088443,2282.553822
189,819,0.07,30.769376,5.335585,0.711506,14.998008
182,151,0.196977,3320.162495,1.524632,0.31522,304.713685
191,1103,0.086023,945.047103,0.549912,0.261226,128.412314
208,1093,0.399375,4032.428802,0.523189,0.307679,311.179782
222,743,0.083666,23296.334968,3.313195,0.577849,1054.995222
191,446,0.237697,2342.92559,0.62227,0.140135,275.311764
187,558,0.133791,3879.96585,4.693549,0.797622,376.603365
74,870,0.08775,243058.553442,4.909556,0.6023,1483.544383
75,1107,0.329545,280576.432111,10.71678,0.727189,1812.684939
200,1348,0.192614,2388.234772,0.813246,0.199716,248.392529
184,591,0.106301,18.996353,8.699829,0.574158,15.152333
184,1395,0.124499,1099612.134879,45.14844,0.81058,3397.635822
220,269,0.123693,212234.278904,8.317801,0.750694,2016.587431
75,405,0.037417,98860.65705,3.497162,0.581533,1088.47824
183,82,0.086023,81.421506,0.238021,0.407487,35.631246
192,375,0.065574,30412.575494,13.54843,0.845294,1025.796904
65,169,0.014142,1156.830998,1.463825,0.89944,296.20209
207,1348,0.114455,2718.022655,2.796858,0.937454,545.973512
186,358,0.100499,16.400476,0.126041,0.316807,24.666551
203,1085,0.511957,4066.301205,0.325953,0.151978,390.343683
192,190,2.384554,225975.023836,34.8463,0.974235,3648.321645
212,1314,0.100499,1744.644468,0.308657,0.419513,134.642214
201,143,0.214009,265.713862,0.282904,0.141347,124.091655
183,200,0.159374,3969.896436,1.844648,0.521686,222.763992
221,410,0.450444,82121.334302,7.481647,0.874349,1822.601875
182,616,0.333167,24.306879,10.72091,0.637034,16.82942
192,1167,14.110613,192996.827213,52.679,0.986671,3630.565073
70,392,0.017321,57371.997715,0.811055,0.151441,974.717111
219,201,0.382623,2364.965601,0.36109,0.232691,282.427657
195,624,0.061644,0.446617,0.235239,0.043553,5.401176
190,1119,0.110905,126413.078766,11.95473,0.789301,1151.093367
192,1010,0.091104,24314.771522,14.22124,0.910065,796.957906
65,1137,10.720462,196668.82923,7.075867,0.813687,1591.378616
203,1162,0.185742,276.323954,0.037867,0.036899,188.824299
201,1115,0.01,4058.470463,1.914728,0.850122,409.918339
221,1237,0.181934,124261.665309,11.48149,0.947234,2242.399294
182,13,0.064031,16274.218235,7.887433,0.841938,571.459105
191,864,0.110905,2.217294,0.644135,0.13266,9.711094
184,352,0.12083,220.234822,0.60452,0.403767,92.826451
190,909,0.092736,1.609453,2.624697,0.608149,8.631755
204,1034,0.014142,2166.814853,0.320544,0.23995,243.12903
189,182,0.315753,67764.716124,7.905926,0.626758,895.594361
189,807,0.386005,19.213668,24.06059,0.96987,24.808059
194,451,0.093808,7907.403262,0.288449,0.117946,425.533773
194,788,0.080623,2013.084711,8.946705,0.993795,558.159113
196,400,0.300167,4194.933643,0.368163,0.060002,398.831091
202,9,0.422137,929.837378,0.37917,0.547539,127.419939
195,1073,0,11069.259373,17.36381,0.981948,1114.030246
257,703,0.014142,43970.450511,0.860623,0.150693,1039.420017
80,500,0.151327,33926.077834,3.244812,0.61134,647.539554
188,1188,0.099499,85.113841,0.131725,0.1981,46.545916
220,429,0.214709,222846.44616,21.69411,0.94517,4177.375823
184,592,0.229347,22.20586,5.424134,0.6774,16.014563
221,903,0.034641,202385.328351,9.706413,0.910906,1960.663547
64,1335,0.036056,3354.603558,1.714594,0.813381,383.653218
193,14,0.046904,24.065983,0.08878,0.22042,28.99971
183,343,0.198242,29.521532,0.092877,0.231682,24.453637
189,779,0.32311,3.730338,2.931725,0.242437,12.092749
188,1144,0.128452,1919.427278,0.936329,0.26003,223.252633
197,717,0.045826,95.564454,10.27011,0.769723,40.027849
191,925,0.292062,169.155312,15.99499,0.942556,50.909403
185,67,0.211187,2558.964232,1.730079,0.805049,154.730572
69,775,0.336155,101423.214436,2.821835,0.435837,1171.887467
182,777,0.318434,3858.689212,2.206717,0.711984,192.162364
67,1006,0.134907,213925.032555,1.620172,0.183758,1869.179326
188,794,0.221811,11.144388,4.851197,0.539537,17.982813
192,701,0,1479.082401,3.611647,0.871505,261.081507
70,918,0.128452,75619.50255,4.2046,0.904633,850.557299
185,1003,0.171464,248.297239,0.170216,0.089025,118.543863
187,730,0.061644,6.916907,3.01238,0.17681,17.037423
210,879,0.01,26.231501,0.030143,0.25126,21.833978
189,766,0.099499,821.820672,6.13344,0.851476,136.862695
199,1296,0.165831,1656.215036,1.442268,0.428074,208.890342
185,1032,0.05831,0.474797,1.060964,0.502224,4.225068
192,847,0,858.901984,0.546098,0.2624,131.113409
192,470,0.163401,2863.287677,0.763759,0.203178,233.062204
182,606,0,402.360574,7.156522,0.273632,78.461584
211,258,0.283901,104038.014496,7.344623,0.83509,1600.691624
190,1047,0.167929,2157.297955,0.364995,0.111457,248.882084
206,735,0.115326,128.653923,0.1107,0.446074,45.414167
191,672,0.108628,37.645646,0.018141,0.029518,38.103498
195,22,0.03,143.734142,0.284424,0.400777,44.709873
191,937,0.172916,29.907241,4.865706,0.497227,19.571352
182,782,0.122474,17.048382,3.78894,0.500646,15.136219
197,748,0.064031,6.253743,0.996909,0.235104,12.72084
191,1224,0.02,105.051121,0.107737,0.402713,41.466794
223,478,0.017321,1897.054497,0.505927,0.526383,174.927154
191,897,0.401123,10.013837,4.818401,0.615095,15.667177
187,717,0.07874,1.071721,0.843287,0.314933,5.355346
188,792,0.252587,12.318292,2.978273,0.39486,15.08521
195,67,0.04899,7.377226,0.007378,0.025261,18.399779
196,607,0.660454,31.257773,14.84415,0.817876,18.149626
184,394,0.014142,20.464792,0.041356,0.06555,39.116839
192,898,0.10247,15.425439,4.92363,0.782942,12.577251
213,1188,0.094868,24.455286,0.047715,0.470997,18.538994
190,1425,0.379078,41.686222,0.121255,0.25083,29.488408
197,711,0.060828,0.858232,0.246786,0.136367,5.429149
184,627,0.371618,106925.950674,33.47554,0.958842,2129.660013
190,896,0.033166,3.290478,0.573269,0.082659,13.870716
189,809,0.028284,0.215764,0.064802,0.023033,2.813384
186,470,0.136382,16.637328,0.159078,0.437343,22.915511
182,801,0.131909,15.643321,3.421543,0.50515,13.546631
197,182,0.128062,98.66107,0.10963,0.137709,50.15413
195,648,0.074833,26.922211,6.096996,0.613526,19.875281
187,813,0.445982,20.846763,15.81568,0.988875,31.987237
193,388,0.198746,2504.031034,2.280199,0.693738,203.783425
72,1203,0.01,9.544763,0.049362,0.497132,12.312435
218,371,0.133791,646520.851101,13.44445,0.822084,2992.803799
196,297,0.061644,251.808916,0.861493,0.644776,82.838912
221,558,0.188414,40669.966924,2.354187,0.496681,867.389497
186,459,0.182483,10.926904,0.068781,0.221604,19.553675
69,10,0,20.335049,0.032104,0.388357,17.855925
68,1330,0.223607,278.833983,0.062822,0.142883,80.460195
218,1358,0.091652,85.234831,0.071452,0.390841,33.455251
186,1005,0.237908,9.941457,2.108717,0.111346,37.876768
199,908,0.130384,96.976417,0.513441,0.502763,61.274254
182,1013,0.04899,574.516777,1.079308,0.839363,84.867175
184,1139,0,20.928581,0.090242,0.337836,16.294196
182,422,8.507673,28301.612832,65.22081,0.993466,4070.286998
191,976,0.014142,1585.703594,0.72501,0.288795,168.201105
183,1033,0,15.24415,0.20186,0.719145,17.403085
187,513,0.094868,23.028513,0.066076,0.240729,17.017892
190,966,0.433705,3898.55174,4.773439,0.939267,310.007324
200,894,0.028284,779.888455,0.309749,0.131185,144.030364
195,1237,0.114455,1704.679773,1.112702,0.395675,174.35397
189,796,0.172337,0.752978,0.729513,0.378334,3.856445
185,994,0.50705,58.349966,11.59928,0.447326,25.930251
185,1023,0.179722,3.456494,1.254367,0.188636,13.299313
209,545,0.304302,324877.557556,9.723848,0.809859,2185.245837
182,1227,0.096954,323290.876463,35.42063,0.905428,2425.458494
182,896,0.033166,82.166336,0.354627,0.658697,34.994479
196,700,0.164012,24129.396453,7.896942,0.809967,614.231951
78,793,0.140712,25187.597111,4.736476,0.869205,675.701119
257,1432,0.01,4182.413373,0.538406,0.36205,270.653093
194,976,0.061644,96373.576734,42.39372,0.99438,3112.231871
63,1101,0.014142,465243.15566,3.435425,0.229627,2737.847888
189,613,0.014142,25.924456,0.278596,0.892209,19.984225
186,1100,0.024495,4.751737,0.027545,0.209391,8.15601
181,725,0.188149,0.384822,0.471362,0.40499,2.327771
192,470,0.175499,12423.747107,41.15234,0.989585,2744.640562
189,1081,0.117473,53017.32438,17.39794,0.750697,1413.717727
181,771,0,163.830654,0.127484,0.084569,114.566703
190,874,0.022361,10.367992,6.466322,0.624732,10.350554
189,981,0.070711,27074.980214,11.98952,0.816135,896.126622
216,1,0.194165,3497.437641,0.183974,0.120736,275.802263
75,1332,0.128452,88.376103,0.120091,0.43564,33.906825
78,1249,0.036056,524.061231,0.20778,0.379026,99.771578
188,804,0.292233,266.112105,33.53248,0.91356,73.410571
185,596,0.01,15.433071,12.11271,0.886692,13.660559
258,931,0.375366,201791.992602,8.169875,0.916812,1621.833705
194,1211,0.216795,9063.956331,2.167868,0.321071,405.119916
191,1114,0.394462,14627.377605,13.61447,0.872741,967.179648
76,793,0.073485,98430.369993,7.868032,0.826245,1171.284508
83,464,0.257682,99281.00486,7.49894,0.868682,1053.170552
74,682,0.724776,22103.885117,5.755982,0.98227,744.204876
80,358,0.115758,72019.877097,3.107528,0.298029,1897.701195
183,894,0.041231,1255.609731,2.074727,0.723054,180.771869
200,1017,0,1791.605755,1.144541,0.334202,208.906428
218,67,0.383797,165889.797622,15.42309,0.983877,2884.354289
220,879,0.037417,67272.516381,8.077603,0.985885,1482.978846
257,1049,0.39598,37561.588733,1.983194,0.402792,901.022178
195,1019,0.163095,2234.923838,0.936797,0.390842,177.368415
193,479,0.161864,2914.551945,1.043267,0.305881,225.105796
221,285,0.11,7089.684347,0.593991,0.277299,389.854909
196,398,15.026703,2604.676329,1.429566,0.4825,186.658233
200,668,0.342637,37867.94037,7.305491,0.645122,702.100175
189,782,0.384187,3.90956,1.583837,0.319009,9.929744
196,512,0.164317,1693.824345,2.112869,0.411331,308.199735
188,850,0.115758,35.693857,11.37895,0.581221,19.577678
184,593,0.066332,23.295024,7.794566,0.91941,16.955574
188,762,0.100499,2010.970975,0.32149,0.085914,261.940964
186,244,0.214709,23.052337,0.192806,0.785557,15.217195
181,522,0.091104,20745.127257,10.84532,0.728632,952.606788
73,966,0.147986,150111.093274,3.534219,0.454823,1414.238158
185,592,0.296985,35.897845,16.53953,0.749656,22.062826
196,621,0.298998,44.274264,1.122839,0.646197,27.801772
61,712,0.01,465734.593982,2.669189,0.306086,2816.686042
218,1047,0.05,188645.720758,10.93542,0.813489,2446.5557
181,740,0.185742,114.943151,6.863148,0.660495,41.563672
192,152,0.01,5030.840298,0.258229,0.081747,442.245269
70,907,0.470106,137501.441022,5.285958,0.736462,1306.304979
199,1118,0.067823,56.985175,0.131618,0.210433,38.77875
183,1127,0.127279,1270.275545,0.613255,0.179046,212.358159
78,546,0.328329,8983.260542,3.571226,0.941071,462.971922
194,1068,0.187083,10431.386622,2.769785,0.564798,304.049529
196,141,0.05099,48.227853,0.285361,0.58764,31.07867
191,190,0.147648,144.284577,0.476438,0.624859,48.798201
184,718,0.05099,15161.007194,11.311,0.891317,824.863569
192,212,0.396611,2189.439148,0.711628,0.150511,293.141721
192,1034,0.37108,6455.747958,0.464907,0.065279,434.430236
57,1159,0.284429,3215.383594,0.457725,0.816137,205.268461
221,236,0,678905.741784,21.00459,0.945519,4020.893967
205,48,0.139284,7293.295858,10.48608,0.992595,1912.139516
183,256,0.289482,28.141444,0.027244,0.070821,24.620032
199,562,0.129615,37500.816025,11.95346,0.692422,1053.058261
185,198,0.395095,2649.178518,1.752087,0.358068,303.376258
214,1117,0.041231,132.036136,0.152168,0.586132,47.509367
188,814,9.309527,23273.866094,618.5244,0.996959,1240.82232
194,482,0,6293.857285,0.391872,0.163917,370.555483
187,888,0.116619,9963.275032,3.465381,0.56621,373.339101
222,743,0.083666,23296.334968,3.313195,0.577849,1054.995222
185,500,0.284605,452.124992,1.254474,0.763545,100.220546
199,1224,0.051962,4970.959111,0.585261,0.088141,398.404576
187,1121,0.128841,2918.275829,0.918653,0.153989,387.771348
196,620,0.157797,7.328152,1.745253,0.245594,14.212522
182,535,0.033166,759.848822,0.872447,0.575669,96.994191
79,0,0.037417,878.775903,2.608407,0.965754,332.211054
191,873,0.423084,1.803828,1.654542,0.41143,8.042889
82,667,0.145945,55407.322402,3.830741,0.488257,957.181276
56,948,0,49494.526031,1.156316,0.568704,746.202227
181,271,0.074833,1839.625448,0.27789,0.060201,290.808775
181,724,0.070711,0.437701,0.379881,0.108584,3.498509
201,692,0.369594,3634.078013,1.407844,0.371228,235.128348
201,154,0.046904,4025.243886,1.359398,0.333881,256.504407
183,1282,0.022361,415.66001,0.189343,0.094383,124.378324
182,243,0.045826,1935.218617,0.927153,0.277437,207.19465
189,821,0.33541,21.761242,6.393843,0.82875,15.430086
185,596,0.1772,10.552795,6.683171,0.529887,12.612446
185,546,0.316386,14.707527,2.913814,0.387994,15.01991
201,596,0.01,197.432041,0.091242,0.072103,78.458065
183,148,0.043589,3525.6338,1.73425,0.520448,206.597963
181,554,0.454423,18221.686903,0.326837,0.012795,1634.779528
191,852,0.053852,311.759978,0.76828,0.656704,58.495156
195,616,0.464973,52.009275,8.343586,0.806708,20.685517
206,816,0.046904,12223.505071,2.297664,0.880384,474.99151
188,1193,0,950.474309,1.08057,0.388769,180.66537
184,1401,0,846.184637,0.16627,0.064819,159.037734
194,1108,1.215483,1411.651888,0.21421,0.061229,216.906434
195,624,0.216564,0.600675,0.351167,0.111785,6.282927
72,697,0.230868,241825.764714,5.670221,0.690738,1502.235335
182,654,0.091104,0.419571,1.105993,0.238412,4.63899
184,487,0,315.604759,0.536707,0.355157,93.693352
74,1419,0.11225,307.623235,0.09396,0.251348,68.409592
74,369,0.254755,63364.982075,5.370297,0.85139,769.537134
208,789,0.014142,11517.129122,0.05175,0.012749,860.563692
213,1422,0.083666,3660.019074,0.468378,0.32944,258.756658
190,862,0.262488,12.628819,1.92353,0.117607,16.355631
191,334,0.156525,4908.712137,0.825816,0.15925,326.696388
207,510,0.014142,352432.032648,9.463461,0.764755,2264.532988
188,811,0.108628,333.682234,108.9542,0.954995,228.177622
256,1415,0.115758,2906.038849,0.636417,0.464929,247.761247
212,950,0.221133,1402.1468,0.680832,0.828907,149.487587
194,482,0,6293.857285,0.391872,0.163917,370.555483
224,107,0.070711,37384.082425,0.01258,0.830739,713.17853
186,779,0.300832,47.103565,8.930343,0.848836,21.041394
182,630,0.175499,13.007006,2.412064,0.867179,33.378087
190,1109,0.024495,139248.635262,12.83251,0.807048,1160.740718
206,884,0.080623,12872.230432,3.203743,0.825885,702.128739
185,561,0.459891,16.108245,7.344362,0.272897,26.912581
200,39,0.014142,580.679003,0.556567,0.428438,81.8408
195,492,0.267208,38410.865181,9.022409,0.666709,1028.488972
194,1099,0.243926,46318.138682,17.47523,0.781492,1386.405443
199,744,0.411947,1036.03707,0.012228,0.132531,217.190041
197,1081,?,2269.421929,0.032993,0.007844,260.78497
78,120,0.061644,582.001955,0.356803,0.629755,103.68312
196,1383,0.033166,1942.688279,0.427372,0.13647,209.817565
191,863,0.134536,2.829902,1.743002,0.152681,11.415991
221,942,0,194223.691675,20.07056,0.939583,3887.725859
182,199,0.041231,1093.258429,0.921667,0.349142,168.947474
186,907,0.376032,3421.165783,1.198329,0.361993,258.208482
190,902,0.100499,3.267979,0.185837,0.016763,11.086357
192,469,0.099499,84601.769115,58.38417,0.977566,3822.336252
65,925,0.412432,148174.359441,4.110708,0.660245,1126.912965
193,1224,0.782368,6810.734343,0.693161,0.307002,413.184525
185,569,0.150997,39.648161,3.660931,0.381644,28.777612
181,721,0.053852,17.273009,2.714444,0.889874,39.654797
191,904,0.07874,33.697541,11.38996,0.692138,16.456205
222,286,0.35805,54211.952462,5.74548,0.914493,1149.733323
220,460,0.262869,1051803.899843,20.01819,0.779732,4698.189287
69,835,0.243516,89947.579171,4.879165,0.895925,991.163904
196,1179,0.527447,2461.217291,0.426145,0.126082,219.694383
184,1246,0.064031,57.843462,0.107147,0.21556,36.285747
183,1045,0.070711,344.828063,0.426985,0.247206,124.361419
192,1247,0.03,1042.097427,0.325419,0.152542,134.397924
80,1426,0.034641,71.357721,0.212176,0.805284,32.407949
189,793,0.238537,71.814474,14.28407,0.90004,31.740967
197,831,0.238328,3166.213363,5.738427,0.948436,393.276589
192,928,0.061644,2.98669,1.82141,0.223115,8.163551
209,318,0.465296,4773.324311,0.522876,0.234899,405.12491
189,779,0.256905,6.753328,5.531991,0.474958,11.64732
188,608,0.073485,2.042266,0.026699,0.274506,5.932998
68,174,0,39.568538,0.132453,0.445963,54.054845
192,1279,0.131909,17.792851,0.062774,0.272526,14.511542
215,988,0.041231,98560.505184,8.904481,0.95477,1697.387794
185,1022,0.168819,4.789129,3.072213,0.468959,13.102256
220,357,0.086603,3022.27483,0.660333,0.324804,367.977256
182,56,0.346699,4069.816829,1.342807,0.337367,238.815111
76,280,0.200499,45228.482521,4.801337,0.627497,933.491922
182,1317,3.968942,1969.507303,1.184168,0.318219,241.880045
69,560,0.110454,71315.085368,3.002453,0.737293,749.297195
188,792,0.070711,10070.521796,3.968437,0.720355,341.557989
207,321,0.481144,3820.580706,0.120867,0.059209,371.524961
195,1167,0.206155,2000.83824,1.159501,0.347187,203.721567
187,811,0.579483,68.453947,41.14067,0.984086,41.805968
199,480,0.186279,2716798.874278,0.66202,0.196363,7086.701456
192,511,0.325269,2444.465028,0.154164,0.035742,271.734232
189,567,0.108628,4184.925489,3.751525,0.805223,288.857469
192,847,0,858.901984,0.546098,0.2624,131.113409
190,708,0,54.600902,0.113739,0.249125,50.220753
209,120,0.128841,267850.30664,13.07165,0.982269,2421.985512
189,821,0.103923,8.067449,12.02498,0.937702,12.823883
181,734,1.436941,102.217154,8.644712,0.355838,48.587919
191,914,0.465296,72.12684,12.62206,0.832165,30.335484
191,862,0.187617,321.138712,0.98343,0.678331,57.991197
190,862,0.457165,33.958635,10.33562,0.49396,20.923992
181,1409,0,1298.139482,0.861139,0.339873,157.089947
207,601,0.059161,1578.052719,0.861042,0.758983,206.473084
192,930,0.123693,0.873569,0.726453,0.394368,3.684139
212,1384,0.368917,80336.35414,4.916716,0.469663,1905.284462
77,93,1.689083,716.863889,0.087613,0.102358,155.782352
83,751,0.037417,21607.749198,0.957079,0.184948,641.68063
72,1061,0.196723,261143.2813,8.437276,0.83252,1854.634839
185,594,0.650231,46.174605,20.93735,0.906658,23.092892
192,1187,0.168819,643951.494364,27.86503,0.705941,2486.747918
218,1047,0.05,188645.720758,10.93542,0.813489,2446.5557
213,368,0.07874,53.010345,0.044359,0.259738,31.08266
70,1346,0.037417,144.486963,0.07937,0.247632,58.333623
189,807,0.067823,2.182029,1.125491,0.473548,4.753441
197,493,0.562939,2845.86785,0.765981,0.148517,319.765684
208,101,0.061644,397.921471,0.1069,0.199232,98.189957
200,855,0.136382,1015.635857,0.212386,0.071749,183.527511
207,1298,0.03,21524.303857,9.565923,0.987252,1753.788585
192,1031,0.152971,2499.945368,3.59304,0.735634,302.825298
197,555,0.024495,295.377989,1.511333,0.874595,105.410324
190,513,0.041231,4.646632,2.185985,0.168736,12.955059
185,552,0.348999,9.768308,1.855339,0.11792,31.46785
209,1213,0.141421,1394434.587386,9.0305,0.426743,3830.225061
186,522,0.022361,10.557642,0.029393,0.067125,28.024988
220,788,0.070711,1405.617424,1.239414,0.941076,239.697165
195,650,0.1,4.613802,0.740226,0.100051,14.796974
191,911,0.08124,21.035509,10.73913,0.747111,14.37421
194,641,0.307409,149.875956,0.307362,0.320952,59.374809
190,901,0.088318,3.168908,0.646226,0.058025,11.136961
79,839,0.081854,2494.838311,0.65896,0.527476,152.41094
193,840,0.078102,17153.794936,0.759461,0.271164,512.53623
72,1397,0.054772,38.515925,0.048397,0.280987,31.519782
187,1023,4.319167,12451.763272,8.021717,0.029676,540.613253
190,1334,0.024495,5062.657891,7.364269,0.917302,497.747225
206,5,0.107703,170.602453,0.111512,0.462044,43.92476
184,934,0,195.618141,0.61492,0.815944,45.971426
200,1366,0.061644,270.43171,0.355198,0.177112,122.335314
76,524,0.12083,21596.09387,2.170375,0.530639,511.264695
80,1245,0.014142,388.550179,0.138707,0.288553,88.448722
204,545,0.122066,1911.516374,1.25179,0.914843,250.400886
190,1259,0.01,24.263639,0.198567,0.526666,24.129651
185,495,0.263249,51.907967,0.171588,0.420443,24.894831
184,557,0.017321,16606.804715,189.084,0.910886,415.16493
219,1008,0.295804,23687.615293,0.268289,0.070335,694.226237
208,638,0.4999,1917.238369,0.399992,0.234778,311.778362
188,836,0.075498,18.754655,6.734998,0.861805,15.629973
73,294,0.214009,15047.568673,0.494089,0.094412,957.697863
206,1156,0.145945,2864.803863,0.137418,0.106586,233.356195
185,1371,0,2000.869916,1.22868,0.479695,220.278495
196,55,0.064031,1936.001288,1.294791,0.572371,142.5158
204,1216,0.228692,151108.218979,10.78095,0.881016,2214.887932
197,781,0.051962,22.478538,0.322202,0.813891,27.315662
197,394,0.195448,1300.373671,0.678144,0.242189,198.804437
212,849,0.099499,2614.991929,0.229352,0.149408,280.917222
189,828,0.160624,47.677101,11.66405,0.508534,22.936592
183,290,0.256905,639.868321,1.089729,0.324439,214.964169
185,345,0.162481,366.106222,0.898148,0.909458,71.10457
184,638,?,110523.917619,33.46935,0.957088,2133.16814
187,359,0.189737,2138.98126,1.091496,0.336977,197.583792
211,440,0.024495,5309.102943,0.631805,0.216737,530.543909
188,133,11.02689,134419.398132,23.57385,0.900183,1623.647041
73,1401,0.014142,1381.943234,0.365231,0.222123,200.60122
209,636,0.119164,249392.306687,10.76155,0.934657,2107.045201
66,888,0,30845.133093,2.64221,0.878354,553.497713
192,292,0.07874,393826.751932,34.25458,0.866774,2410.696215
218,1138,0,911284.914429,10.05012,0.61148,3089.914092
187,278,0.103923,2382.880527,0.774898,0.254495,185.735156
79,22,0.076811,1494.989954,0.124156,0.073492,312.535242
210,410,0.164317,140098.902521,7.849611,0.936627,1516.910877
77,251,0.490306,17301.058106,5.401109,0.816354,813.784793
182,712,0.067082,17.522899,0.287506,0.640493,27.830715
192,984,0.114455,5.625627,0.549486,0.148487,11.101714
82,607,0.215407,60777.22288,4.510822,0.527275,1035.152209
80,602,0.094868,18965.535294,3.281905,0.731132,547.63355
191,912,0.136382,137.616746,19.99693,0.492904,40.569591
191,948,0.372156,38.080672,4.615738,0.360188,25.629579
201,441,0.126886,177.201467,0.346725,0.336489,73.159632
182,1094,0.037417,842.487907,1.328069,0.749867,111.577542
182,624,0.400999,690.43114,0.467891,0.180989,113.748256
183,498,0.090554,19838.125724,27.02808,0.976119,2021.321078
257,65,0.064031,2663.835599,0.493831,0.419133,213.257842
211,14,0.127279,44309.724693,7.503606,0.917779,1488.001902
218,644,0.359722,6316.837675,1.006196,0.629722,295.600814
216,276,0.017321,17103.359298,8.966699,0.965556,1690.154639
192,973,0.207123,87.950946,7.229091,0.439271,32.914053
197,711,0.208087,1.102565,0.756361,0.323541,7.013285
192,1362,0.170294,65.38587,0.125472,0.220678,41.506057
182,784,0.033166,7.124628,2.092089,0.408317,10.24737
208,10,0.208327,180.653318,0.188082,0.685487,49.936609
193,58,0,31.644901,0.188975,0.560749,21.231346
72,548,0.150997,1631.955189,1.919336,0.896602,265.443964
195,1250,0.137477,2723.633417,1.496861,0.235187,483.707238
181,729,0.29189,10.958401,6.257162,0.738013,16.95677
62,882,0.024495,67817.446758,2.572852,0.705401,992.081729
183,520,0.174642,200817.204998,38.72824,0.994595,3543.42089
185,551,1.35606,32.583186,10.25055,0.218769,46.855487
66,1010,0.224722,197695.571111,4.257645,0.523674,1487.850509
181,723,0.024495,0.344175,0.952592,0.210412,4.527262
185,868,0,3228.800573,12.98686,0.979878,821.719965
182,1402,0.226495,12386.751774,5.751796,0.788582,444.924461
191,914,0.3937,45.338514,9.935929,0.86813,22.890411
186,781,0.191311,25.093986,4.596665,0.505276,18.194672
190,476,0.075498,3929.996497,0.891661,0.594001,274.702988
192,882,0.070711,1.07358,0.926088,0.138582,6.682596
